game_id,season_id,season_type,stad_id,home_team_id,away_team_id,home_score,away_score,home_win,game_date,status
21800728,22018,Regular Season,s008,1610612743,1610612756,132 ,95 ,W,2019/1/25,Ended
21800729,22018,Regular Season,s029,1610612762,1610612750,106 ,102 ,W,2019/1/25,Ended
21800730,22018,Regular Season,s019,1610612740,1610612759,114 ,126 ,L,2019/1/26,Ended
21800731,22018,Regular Season,s015,1610612763,1610612754,106 ,103 ,W,2019/1/26,Ended
21800732,22018,Regular Season,s002,1610612738,1610612744,111 ,115 ,L,2019/1/26,Ended
21800733,22018,Regular Season,s008,1610612743,1610612755,126 ,110 ,W,2019/1/26,Ended
21800734,22018,Regular Season,s025,1610612757,1610612737,120 ,111 ,W,2019/1/26,Ended
21800735,22018,Regular Season,s005,1610612741,1610612739,101 ,104 ,L,2019/1/27,Ended
21800736,22018,Regular Season,s013,1610612746,1610612758,122 ,108 ,W,2019/1/27,Ended
21800737,22018,Regular Season,s011,1610612745,1610612753,103 ,98 ,W,2019/1/27,Ended
21800738,22018,Regular Season,s021,1610612760,1610612749,118 ,112 ,W,2019/1/27,Ended
21800739,22018,Regular Season,s007,1610612742,1610612761,120 ,123 ,L,2019/1/27,Ended
21800740,22018,Regular Season,s018,1610612750,1610612762,111 ,125 ,L,2019/1/27,Ended
21800741,22018,Regular Season,s020,1610612752,1610612748,97 ,106 ,L,2019/1/27,Ended
21800742,22018,Regular Season,s027,1610612759,1610612764,132 ,119 ,W,2019/1/27,Ended
21800743,22018,Regular Season,s014,1610612747,1610612756,116 ,102 ,W,2019/1/27,Ended
21800744,22018,Regular Season,s004,1610612766,1610612752,101 ,92 ,W,2019/1/28,Ended
21800745,22018,Regular Season,s012,1610612754,1610612744,100 ,132 ,L,2019/1/28,Ended
21800746,22018,Regular Season,s002,1610612738,1610612751,112 ,104 ,W,2019/1/28,Ended
21800747,22018,Regular Season,s015,1610612763,1610612743,92 ,95 ,L,2019/1/28,Ended
21800748,22018,Regular Season,s013,1610612746,1610612737,118 ,123 ,L,2019/1/28,Ended
21800749,22018,Regular Season,s006,1610612739,1610612764,116 ,113 ,W,2019/1/29,Ended
21800750,22018,Regular Season,s009,1610612765,1610612749,105 ,115 ,L,2019/1/29,Ended
21800751,22018,Regular Season,s022,1610612753,1610612760,117 ,126 ,L,2019/1/29,Ended
21800752,22018,Regular Season,s003,1610612751,1610612741,122 ,117 ,W,2019/1/29,Ended
21800753,22018,Regular Season,s011,1610612745,1610612740,116 ,121 ,L,2019/1/29,Ended
21800754,22018,Regular Season,s027,1610612759,1610612756,126 ,124 ,W,2019/1/29,Ended
21800755,22018,Regular Season,s014,1610612747,1610612755,105 ,121 ,L,2019/1/29,Ended
21800756,22018,Regular Season,s002,1610612738,1610612766,126 ,94 ,W,2019/1/30,Ended
21800757,22018,Regular Season,s016,1610612748,1610612741,89 ,105 ,L,2019/1/30,Ended
21800758,22018,Regular Season,s020,1610612752,1610612742,90 ,114 ,L,2019/1/30,Ended
21800759,22018,Regular Season,s030,1610612764,1610612754,107 ,89 ,W,2019/1/30,Ended
21800760,22018,Regular Season,s018,1610612750,1610612763,99 ,97 ,W,2019/1/30,Ended
21800761,22018,Regular Season,s019,1610612740,1610612743,99 ,105 ,L,2019/1/30,Ended
21800762,22018,Regular Season,s026,1610612758,1610612737,135 ,113 ,W,2019/1/30,Ended
21800763,22018,Regular Season,s025,1610612757,1610612762,132 ,105 ,W,2019/1/30,Ended
21800764,22018,Regular Season,s009,1610612765,1610612742,93 ,89 ,W,2019/1/31,Ended
21800765,22018,Regular Season,s022,1610612753,1610612754,107 ,100 ,W,2019/1/31,Ended
21800766,22018,Regular Season,s028,1610612761,1610612749,92 ,105 ,L,2019/1/31,Ended
21800767,22018,Regular Season,s027,1610612759,1610612751,117 ,114 ,W,2019/1/31,Ended
21800768,22018,Regular Season,s010,1610612744,1610612755,104 ,113 ,L,2019/1/31,Ended
21800769,22018,Regular Season,s013,1610612746,1610612747,120 ,123 ,L,2019/1/31,Ended
21800770,22018,Regular Season,s004,1610612766,1610612763,100 ,92 ,W,2019/2/1,Ended
21800771,22018,Regular Season,s020,1610612752,1610612738,99 ,113 ,L,2019/2/1,Ended
21800772,22018,Regular Season,s016,1610612748,1610612760,102 ,118 ,L,2019/2/1,Ended
21800773,22018,Regular Season,s029,1610612762,1610612737,128 ,112 ,W,2019/2/1,Ended
21800774,22018,Regular Season,s008,1610612743,1610612745,136 ,122 ,W,2019/2/1,Ended
21800775,22018,Regular Season,s009,1610612765,1610612746,101 ,111 ,L,2019/2/2,Ended
21800776,22018,Regular Season,s004,1610612766,1610612741,125 ,118 ,W,2019/2/2,Ended
21800777,22018,Regular Season,s022,1610612753,1610612751,102 ,89 ,W,2019/2/2,Ended
21800778,22018,Regular Season,s030,1610612764,1610612749,115 ,131 ,L,2019/2/2,Ended
21800779,22018,Regular Season,s027,1610612759,1610612740,113 ,108 ,W,2019/2/2,Ended
21800780,22018,Regular Season,s006,1610612739,1610612742,98 ,111 ,L,2019/2/2,Ended
21800781,22018,Regular Season,s016,1610612748,1610612754,88 ,95 ,L,2019/2/2,Ended
21800782,22018,Regular Season,s010,1610612744,1610612747,115 ,101 ,W,2019/2/2,Ended
21800783,22018,Regular Season,s018,1610612750,1610612743,106 ,107 ,L,2019/2/2,Ended
21800784,22018,Regular Season,s024,1610612756,1610612737,112 ,118 ,L,2019/2/2,Ended
21800785,22018,Regular Season,s026,1610612758,1610612755,115 ,108 ,W,2019/2/2,Ended
21800786,22018,Regular Season,s029,1610612762,1610612745,98 ,125 ,L,2019/2/2,Ended
21800787,22018,Regular Season,s020,1610612752,1610612763,84 ,96 ,L,2019/2/3,Ended
21800788,22018,Regular Season,s002,1610612738,1610612760,134 ,129 ,W,2019/2/3,Ended
21800789,22018,Regular Season,s028,1610612761,1610612746,121 ,103 ,W,2019/2/3,Ended
21800790,22018,Regular Season,s009,1610612765,1610612743,129 ,103 ,W,2019/2/4,Ended
21800791,22018,Regular Season,s030,1610612764,1610612737,129 ,137 ,L,2019/2/4,Ended
21800792,22018,Regular Season,s003,1610612751,1610612749,94 ,113 ,L,2019/2/4,Ended
21800793,22018,Regular Season,s019,1610612740,1610612754,107 ,109 ,L,2019/2/4,Ended
21800794,22018,Regular Season,s024,1610612756,1610612745,110 ,118 ,L,2019/2/4,Ended
21800795,22018,Regular Season,s026,1610612758,1610612759,127 ,112 ,W,2019/2/4,Ended
21800796,22018,Regular Season,s004,1610612766,1610612746,115 ,117 ,L,2019/2/5,Ended
21800797,22018,Regular Season,s006,1610612739,1610612738,96 ,103 ,L,2019/2/5,Ended
21800798,22018,Regular Season,s012,1610612754,1610612747,136 ,94 ,W,2019/2/5,Ended
21800799,22018,Regular Season,s020,1610612752,1610612765,92 ,105 ,L,2019/2/5,Ended
21800800,22018,Regular Season,s023,1610612755,1610612761,107 ,119 ,L,2019/2/5,Ended
21800801,22018,Regular Season,s015,1610612763,1610612750,108 ,106 ,W,2019/2/5,Ended
21800802,22018,Regular Season,s021,1610612760,1610612753,132 ,122 ,W,2019/2/5,Ended
21800803,22018,Regular Season,s025,1610612757,1610612748,108 ,118 ,L,2019/2/5,Ended
21800804,22018,Regular Season,s003,1610612751,1610612743,135 ,130 ,W,2019/2/6,Ended
21800805,22018,Regular Season,s005,1610612741,1610612740,120 ,125 ,L,2019/2/6,Ended
21800806,22018,Regular Season,s017,1610612749,1610612764,148 ,129 ,W,2019/2/6,Ended
21800807,22018,Regular Season,s007,1610612742,1610612766,99 ,93 ,W,2019/2/6,Ended
21800808,22018,Regular Season,s029,1610612762,1610612756,116 ,88 ,W,2019/2/6,Ended
21800809,22018,Regular Season,s026,1610612758,1610612745,101 ,127 ,L,2019/2/6,Ended
21800810,22018,Regular Season,s010,1610612744,1610612759,141 ,102 ,W,2019/2/6,Ended
21800811,22018,Regular Season,s012,1610612754,1610612746,116 ,92 ,W,2019/2/7,Ended
21800812,22018,Regular Season,s022,1610612753,1610612750,122 ,112 ,W,2019/2/7,Ended
21800813,22018,Regular Season,s001,1610612737,1610612761,101 ,119 ,L,2019/2/7,Ended
21800814,22018,Regular Season,s002,1610612738,1610612747,128 ,129 ,L,2019/2/7,Ended
21800815,22018,Regular Season,s021,1610612760,1610612763,117 ,95 ,W,2019/2/7,Ended
21800816,22018,Regular Season,s025,1610612757,1610612759,127 ,118 ,W,2019/2/7,Ended
21800817,22018,Regular Season,s009,1610612765,1610612752,120 ,103 ,W,2019/2/8,Ended
21800818,22018,Regular Season,s023,1610612755,1610612743,117 ,110 ,W,2019/2/8,Ended
21800819,22018,Regular Season,s030,1610612764,1610612739,119 ,106 ,W,2019/2/8,Ended
21800820,22018,Regular Season,s003,1610612751,1610612741,106 ,125 ,L,2019/2/8,Ended
21800821,22018,Regular Season,s007,1610612742,1610612749,107 ,122 ,L,2019/2/8,Ended
21800822,22018,Regular Season,s024,1610612756,1610612744,107 ,117 ,L,2019/2/8,Ended
21800823,22018,Regular Season,s019,1610612740,1610612750,122 ,117 ,W,2019/2/8,Ended
21800824,22018,Regular Season,s026,1610612758,1610612748,102 ,96 ,W,2019/2/8,Ended
21800825,22018,Regular Season,s029,1610612762,1610612759,125 ,105 ,W,2019/2/9,Ended
21800826,22018,Regular Season,s012,1610612754,1610612739,105 ,90 ,W,2019/2/9,Ended
21800827,22018,Regular Season,s001,1610612737,1610612766,120 ,129 ,L,2019/2/9,Ended
21800828,22018,Regular Season,s020,1610612752,1610612761,99 ,104 ,L,2019/2/9,Ended
21800829,22018,Regular Season,s002,1610612738,1610612746,112 ,123 ,L,2019/2/9,Ended
21800830,22018,Regular Season,s005,1610612741,1610612764,125 ,134 ,L,2019/2/9,Ended
21800831,22018,Regular Season,s015,1610612763,1610612740,99 ,90 ,W,2019/2/9,Ended
21800832,22018,Regular Season,s011,1610612745,1610612760,112 ,117 ,L,2019/2/9,Ended
21800833,22018,Regular Season,s017,1610612749,1610612753,83 ,103 ,L,2019/2/9,Ended
21800834,22018,Regular Season,s007,1610612742,1610612757,102 ,101 ,W,2019/2/10,Ended
21800835,22018,Regular Season,s023,1610612755,1610612747,143 ,120 ,W,2019/2/10,Ended
21800836,22018,Regular Season,s026,1610612758,1610612756,117 ,104 ,W,2019/2/10,Ended
21800837,22018,Regular Season,s001,1610612737,1610612753,108 ,124 ,L,2019/2/10,Ended
21800838,22018,Regular Season,s010,1610612744,1610612748,120 ,118 ,W,2019/2/10,Ended
21800839,22018,Regular Season,s006,1610612739,1610612752,107 ,104 ,W,2019/2/11,Ended
21800840,22018,Regular Season,s009,1610612765,1610612764,121 ,112 ,W,2019/2/11,Ended
21800841,22018,Regular Season,s012,1610612754,1610612766,99 ,90 ,W,2019/2/11,Ended
21800842,22018,Regular Season,s028,1610612761,1610612751,127 ,125 ,W,2019/2/11,Ended
21800843,22018,Regular Season,s005,1610612741,1610612749,99 ,112 ,L,2019/2/11,Ended
21800844,22018,Regular Season,s011,1610612745,1610612742,120 ,104 ,W,2019/2/11,Ended
21800845,22018,Regular Season,s018,1610612750,1610612746,130 ,120 ,W,2019/2/11,Ended
21800846,22018,Regular Season,s021,1610612760,1610612757,120 ,111 ,W,2019/2/11,Ended
21800847,22018,Regular Season,s008,1610612743,1610612748,103 ,87 ,W,2019/2/11,Ended
21800848,22018,Regular Season,s001,1610612737,1610612747,117 ,113 ,W,2019/2/12,Ended
21800849,22018,Regular Season,s023,1610612755,1610612738,109 ,112 ,L,2019/2/12,Ended
21800850,22018,Regular Season,s015,1610612763,1610612759,107 ,108 ,L,2019/2/12,Ended
21800851,22018,Regular Season,s019,1610612740,1610612753,88 ,118 ,L,2019/2/12,Ended
21800852,22018,Regular Season,s010,1610612744,1610612762,115 ,108 ,W,2019/2/12,Ended
21800853,22018,Regular Season,s006,1610612739,1610612751,139 ,148 ,L,2019/2/13,Ended
21800854,22018,Regular Season,s012,1610612754,1610612749,97 ,106 ,L,2019/2/13,Ended
21800855,22018,Regular Season,s002,1610612738,1610612765,118 ,110 ,W,2019/2/13,Ended
21800856,22018,Regular Season,s020,1610612752,1610612755,111 ,126 ,L,2019/2/13,Ended
21800857,22018,Regular Season,s028,1610612761,1610612764,129 ,120 ,W,2019/2/13,Ended
21800858,22018,Regular Season,s005,1610612741,1610612763,122 ,110 ,W,2019/2/13,Ended
21800859,22018,Regular Season,s007,1610612742,1610612748,101 ,112 ,L,2019/2/13,Ended
21800860,22018,Regular Season,s008,1610612743,1610612758,120 ,118 ,W,2019/2/13,Ended
21800861,22018,Regular Season,s018,1610612750,1610612745,121 ,111 ,W,2019/2/13,Ended
21800862,22018,Regular Season,s025,1610612757,1610612744,129 ,107 ,W,2019/2/13,Ended
21800863,22018,Regular Season,s013,1610612746,1610612756,134 ,107 ,W,2019/2/13,Ended
21800864,22018,Regular Season,s022,1610612753,1610612766,127 ,89 ,W,2019/2/14,Ended
21800865,22018,Regular Season,s001,1610612737,1610612752,91 ,106 ,L,2019/2/14,Ended
21800866,22018,Regular Season,s019,1610612740,1610612760,131 ,122 ,W,2019/2/14,Ended
21800867,22018,Regular Season,s006,1610612739,1610612756,111 ,98 ,W,2019/2/21,Ended
21800868,22018,Regular Season,s023,1610612755,1610612748,106 ,102 ,W,2019/2/21,Ended
21800869,22018,Regular Season,s003,1610612751,1610612757,99 ,113 ,L,2019/2/21,Ended
21800870,22018,Regular Season,s017,1610612749,1610612738,98 ,97 ,W,2019/2/21,Ended
21800871,22018,Regular Season,s010,1610612744,1610612758,125 ,123 ,W,2019/2/21,Ended
21800872,22018,Regular Season,s014,1610612747,1610612745,111 ,106 ,W,2019/2/21,Ended
21800873,22018,Regular Season,s004,1610612766,1610612764,123 ,110 ,W,2019/2/22,Ended
21800874,22018,Regular Season,s012,1610612754,1610612740,126 ,111 ,W,2019/2/22,Ended
21800875,22018,Regular Season,s022,1610612753,1610612741,109 ,110 ,L,2019/2/22,Ended
21800876,22018,Regular Season,s028,1610612761,1610612759,120 ,117 ,W,2019/2/22,Ended
21800877,22018,Regular Season,s001,1610612737,1610612765,122 ,125 ,L,2019/2/22,Ended
21800878,22018,Regular Season,s020,1610612752,1610612750,104 ,115 ,L,2019/2/22,Ended
21800879,22018,Regular Season,s015,1610612763,1610612746,106 ,112 ,L,2019/2/22,Ended
21800880,22018,Regular Season,s007,1610612742,1610612743,104 ,114 ,L,2019/2/22,Ended
21800881,22018,Regular Season,s021,1610612760,1610612762,148 ,147 ,W,2019/2/22,Ended
21800882,22018,Regular Season,s023,1610612755,1610612757,115 ,130 ,L,2019/2/23,Ended
21800883,22018,Regular Season,s001,1610612737,1610612756,120 ,112 ,W,2019/2/23,Ended
21800884,22018,Regular Season,s004,1610612766,1610612751,115 ,117 ,L,2019/2/23,Ended
21800885,22018,Regular Season,s006,1610612739,1610612763,112 ,107 ,W,2019/2/23,Ended
21800886,22018,Regular Season,s030,1610612764,1610612754,112 ,119 ,L,2019/2/23,Ended
21800887,22018,Regular Season,s019,1610612740,1610612747,128 ,115 ,W,2019/2/23,Ended
21800888,22018,Regular Season,s016,1610612748,1610612765,96 ,119 ,L,2019/2/23,Ended
21800889,22018,Regular Season,s005,1610612741,1610612738,126 ,116 ,W,2019/2/23,Ended
21800890,22018,Regular Season,s021,1610612760,1610612758,116 ,119 ,L,2019/2/23,Ended
21800891,22018,Regular Season,s017,1610612749,1610612750,140 ,128 ,W,2019/2/23,Ended
21800892,22018,Regular Season,s010,1610612744,1610612745,112 ,118 ,L,2019/2/23,Ended
21800893,22018,Regular Season,s029,1610612762,1610612742,125 ,109 ,W,2019/2/23,Ended
21800894,22018,Regular Season,s028,1610612761,1610612753,98 ,113 ,L,2019/2/24,Ended
21800895,22018,Regular Season,s008,1610612743,1610612746,123 ,96 ,W,2019/2/24,Ended
21800896,22018,Regular Season,s020,1610612752,1610612759,130 ,118 ,W,2019/2/24,Ended
21800897,22018,Regular Season,s004,1610612766,1610612744,110 ,121 ,L,2019/2/25,Ended
21800898,22018,Regular Season,s006,1610612739,1610612757,110 ,123 ,L,2019/2/25,Ended
21800899,22018,Regular Season,s009,1610612765,1610612754,113 ,109 ,W,2019/2/25,Ended
21800900,22018,Regular Season,s003,1610612751,1610612759,101 ,85 ,W,2019/2/25,Ended
21800901,22018,Regular Season,s016,1610612748,1610612756,121 ,124 ,L,2019/2/25,Ended
21800902,22018,Regular Season,s005,1610612741,1610612749,106 ,117 ,L,2019/2/25,Ended
21800903,22018,Regular Season,s011,1610612745,1610612737,119 ,111 ,W,2019/2/25,Ended
21800904,22018,Regular Season,s015,1610612763,1610612747,110 ,105 ,W,2019/2/25,Ended
21800905,22018,Regular Season,s018,1610612750,1610612758,112 ,105 ,W,2019/2/25,Ended
21800906,22018,Regular Season,s019,1610612740,1610612755,110 ,111 ,L,2019/2/25,Ended
21800907,22018,Regular Season,s013,1610612746,1610612742,121 ,112 ,W,2019/2/25,Ended
21800908,22018,Regular Season,s020,1610612752,1610612753,108 ,103 ,W,2019/2/26,Ended
21800909,22018,Regular Season,s028,1610612761,1610612738,118 ,95 ,W,2019/2/26,Ended
21800910,22018,Regular Season,s008,1610612743,1610612760,121 ,112 ,W,2019/2/26,Ended
21800911,22018,Regular Season,s004,1610612766,1610612745,113 ,118 ,L,2019/2/27,Ended
21800912,22018,Regular Season,s001,1610612737,1610612750,131 ,123 ,W,2019/2/27,Ended
21800913,22018,Regular Season,s002,1610612738,1610612757,92 ,97 ,L,2019/2/27,Ended
21800914,22018,Regular Season,s003,1610612751,1610612764,116 ,125 ,L,2019/2/27,Ended
21800915,22018,Regular Season,s016,1610612748,1610612744,126 ,125 ,W,2019/2/27,Ended
21800916,22018,Regular Season,s015,1610612763,1610612741,107 ,109 ,L,2019/2/27,Ended
21800917,22018,Regular Season,s027,1610612759,1610612765,105 ,93 ,W,2019/2/27,Ended
21800918,22018,Regular Season,s007,1610612742,1610612754,110 ,101 ,W,2019/2/27,Ended
21800919,22018,Regular Season,s029,1610612762,1610612746,111 ,105 ,W,2019/2/27,Ended
21800920,22018,Regular Season,s026,1610612758,1610612749,140 ,141 ,L,2019/2/27,Ended
21800921,22018,Regular Season,s014,1610612747,1610612740,125 ,119 ,W,2019/2/27,Ended
21800922,22018,Regular Season,s012,1610612754,1610612750,122 ,115 ,W,2019/2/28,Ended
21800923,22018,Regular Season,s022,1610612753,1610612744,103 ,96 ,W,2019/2/28,Ended
21800924,22018,Regular Season,s020,1610612752,1610612739,118 ,125 ,L,2019/2/28,Ended
21800925,22018,Regular Season,s011,1610612745,1610612748,121 ,118 ,W,2019/2/28,Ended
21800926,22018,Regular Season,s008,1610612743,1610612762,104 ,111 ,L,2019/2/28,Ended
21800927,22018,Regular Season,s021,1610612760,1610612755,104 ,108 ,L,2019/2/28,Ended
21800928,22018,Regular Season,s001,1610612737,1610612741,161 ,168 ,L,2019/3/1,Ended
21800929,22018,Regular Season,s003,1610612751,1610612766,112 ,123 ,L,2019/3/1,Ended
21800930,22018,Regular Season,s028,1610612761,1610612757,119 ,117 ,W,2019/3/1,Ended
21800931,22018,Regular Season,s002,1610612738,1610612764,107 ,96 ,W,2019/3/1,Ended
21800932,22018,Regular Season,s024,1610612756,1610612740,116 ,130 ,L,2019/3/1,Ended
21800933,22018,Regular Season,s026,1610612758,1610612746,109 ,116 ,L,2019/3/1,Ended
21800934,22018,Regular Season,s014,1610612747,1610612749,120 ,131 ,L,2019/3/1,Ended
21800935,22018,Regular Season,s006,1610612739,1610612765,93 ,129 ,L,2019/3/2,Ended
21800936,22018,Regular Season,s012,1610612754,1610612753,112 ,117 ,L,2019/3/2,Ended
21800937,22018,Regular Season,s016,1610612748,1610612751,117 ,88 ,W,2019/3/2,Ended
21800938,22018,Regular Season,s023,1610612755,1610612744,117 ,120 ,L,2019/3/2,Ended
21800939,22018,Regular Season,s007,1610612742,1610612763,81 ,111 ,L,2019/3/2,Ended
21800940,22018,Regular Season,s027,1610612759,1610612760,116 ,102 ,W,2019/3/2,Ended
21800941,22018,Regular Season,s008,1610612743,1610612740,112 ,120 ,L,2019/3/2,Ended
21800942,22018,Regular Season,s024,1610612756,1610612747,118 ,109 ,W,2019/3/2,Ended
21800943,22018,Regular Season,s029,1610612762,1610612749,115 ,111 ,W,2019/3/2,Ended
21800944,22018,Regular Season,s004,1610612766,1610612757,108 ,118 ,L,2019/3/3,Ended
21800945,22018,Regular Season,s002,1610612738,1610612745,104 ,115 ,L,2019/3/3,Ended
21800946,22018,Regular Season,s005,1610612741,1610612737,118 ,123 ,L,2019/3/3,Ended
21800947,22018,Regular Season,s013,1610612746,1610612752,128 ,107 ,W,2019/3/3,Ended
21800948,22018,Regular Season,s006,1610612739,1610612753,107 ,93 ,W,2019/3/3,Ended
21800949,22018,Regular Season,s009,1610612765,1610612761,112 ,107 ,W,2019/3/3,Ended
21800950,22018,Regular Season,s030,1610612764,1610612750,135 ,121 ,W,2019/3/3,Ended
21800951,22018,Regular Season,s021,1610612760,1610612763,99 ,95 ,W,2019/3/3,Ended
21800952,22018,Regular Season,s003,1610612751,1610612742,127 ,88 ,W,2019/3/4,Ended
21800953,22018,Regular Season,s016,1610612748,1610612737,114 ,113 ,W,2019/3/4,Ended
21800954,22018,Regular Season,s027,1610612759,1610612743,104 ,103 ,W,2019/3/4,Ended
21800955,22018,Regular Season,s024,1610612756,1610612749,114 ,105 ,W,2019/3/4,Ended
21800956,22018,Regular Season,s029,1610612762,1610612740,112 ,115 ,L,2019/3/4,Ended
21800957,22018,Regular Season,s026,1610612758,1610612752,115 ,108 ,W,2019/3/4,Ended
21800958,22018,Regular Season,s014,1610612747,1610612746,105 ,113 ,L,2019/3/4,Ended
21800959,22018,Regular Season,s012,1610612754,1610612741,105 ,96 ,W,2019/3/5,Ended
21800960,22018,Regular Season,s023,1610612755,1610612753,114 ,106 ,W,2019/3/5,Ended
21800961,22018,Regular Season,s028,1610612761,1610612745,95 ,107 ,L,2019/3/5,Ended
21800962,22018,Regular Season,s015,1610612763,1610612757,120 ,111 ,W,2019/3/5,Ended
21800963,22018,Regular Season,s018,1610612750,1610612760,131 ,120 ,W,2019/3/5,Ended
21800964,22018,Regular Season,s010,1610612744,1610612738,95 ,128 ,L,2019/3/5,Ended
21800965,22018,Regular Season,s004,1610612766,1610612748,84 ,91 ,L,2019/3/6,Ended
21800966,22018,Regular Season,s009,1610612765,1610612750,131 ,114 ,W,2019/3/6,Ended
21800967,22018,Regular Season,s030,1610612764,1610612742,132 ,123 ,W,2019/3/6,Ended
21800968,22018,Regular Season,s001,1610612737,1610612759,104 ,111 ,L,2019/3/6,Ended
21800969,22018,Regular Season,s003,1610612751,1610612739,113 ,107 ,W,2019/3/6,Ended
21800970,22018,Regular Season,s005,1610612741,1610612755,108 ,107 ,W,2019/3/6,Ended
21800971,22018,Regular Season,s019,1610612740,1610612762,104 ,114 ,L,2019/3/6,Ended
21800972,22018,Regular Season,s024,1610612756,1610612752,107 ,96 ,W,2019/3/6,Ended
21800973,22018,Regular Season,s026,1610612758,1610612738,109 ,111 ,L,2019/3/6,Ended
21800974,22018,Regular Season,s014,1610612747,1610612743,99 ,115 ,L,2019/3/6,Ended
21800975,22018,Regular Season,s017,1610612749,1610612754,117 ,98 ,W,2019/3/7,Ended
21800976,22018,Regular Season,s025,1610612757,1610612760,121 ,129 ,L,2019/3/7,Ended
21800977,22018,Regular Season,s004,1610612766,1610612764,112 ,111 ,W,2019/3/8,Ended
21800978,22018,Regular Season,s022,1610612753,1610612742,111 ,106 ,W,2019/3/8,Ended
21800979,22018,Regular Season,s016,1610612748,1610612739,126 ,110 ,W,2019/3/8,Ended
21800980,22018,Regular Season,s005,1610612741,1610612765,104 ,112 ,L,2019/3/8,Ended
21800981,22018,Regular Season,s011,1610612745,1610612755,107 ,91 ,W,2019/3/8,Ended
21800982,22018,Regular Season,s015,1610612763,1610612762,114 ,104 ,W,2019/3/8,Ended
21800983,22018,Regular Season,s019,1610612740,1610612761,104 ,127 ,L,2019/3/8,Ended
21800984,22018,Regular Season,s010,1610612744,1610612743,122 ,105 ,W,2019/3/8,Ended
21800985,22018,Regular Season,s013,1610612746,1610612760,118 ,110 ,W,2019/3/8,Ended
21800986,22018,Regular Season,s020,1610612752,1610612758,94 ,102 ,L,2019/3/9,Ended
21800987,22018,Regular Season,s001,1610612737,1610612751,112 ,114 ,L,2019/3/9,Ended
21800988,22018,Regular Season,s018,1610612750,1610612764,135 ,130 ,W,2019/3/9,Ended
21800989,22018,Regular Season,s014,1610612747,1610612738,107 ,120 ,L,2019/3/9,Ended
21800990,22018,Regular Season,s017,1610612749,1610612766,131 ,114 ,W,2019/3/9,Ended
21800991,22018,Regular Season,s025,1610612757,1610612756,127 ,120 ,W,2019/3/9,Ended
21800992,22018,Regular Season,s009,1610612765,1610612741,131 ,108 ,W,2019/3/10,Ended
21800993,22018,Regular Season,s016,1610612748,1610612761,104 ,125 ,L,2019/3/10,Ended
21800994,22018,Regular Season,s023,1610612755,1610612754,106 ,89 ,W,2019/3/10,Ended
21800995,22018,Regular Season,s001,1610612737,1610612740,128 ,116 ,W,2019/3/10,Ended
21800996,22018,Regular Season,s015,1610612763,1610612753,105 ,97 ,W,2019/3/10,Ended
21800997,22018,Regular Season,s007,1610612742,1610612745,93 ,94 ,L,2019/3/10,Ended
21800998,22018,Regular Season,s018,1610612750,1610612752,103 ,92 ,W,2019/3/10,Ended
21800999,22018,Regular Season,s027,1610612759,1610612749,121 ,114 ,W,2019/3/10,Ended
21801000,22018,Regular Season,s010,1610612744,1610612756,111 ,115 ,L,2019/3/10,Ended
21801001,22018,Regular Season,s006,1610612739,1610612761,126 ,101 ,W,2019/3/11,Ended
21801002,22018,Regular Season,s030,1610612764,1610612758,121 ,115 ,W,2019/3/11,Ended
21801003,22018,Regular Season,s003,1610612751,1610612765,103 ,75 ,W,2019/3/11,Ended
21801004,22018,Regular Season,s011,1610612745,1610612766,118 ,106 ,W,2019/3/11,Ended
21801005,22018,Regular Season,s029,1610612762,1610612760,89 ,98 ,L,2019/3/11,Ended
21801006,22018,Regular Season,s013,1610612746,1610612738,140 ,115 ,W,2019/3/11,Ended
21801007,22018,Regular Season,s012,1610612754,1610612752,103 ,98 ,W,2019/3/12,Ended
21801008,22018,Regular Season,s023,1610612755,1610612739,106 ,99 ,W,2019/3/12,Ended
21801009,22018,Regular Season,s005,1610612741,1610612747,107 ,123 ,L,2019/3/12,Ended
21801010,22018,Regular Season,s019,1610612740,1610612749,113 ,130 ,L,2019/3/12,Ended
21801011,22018,Regular Season,s007,1610612742,1610612759,105 ,112 ,L,2019/3/12,Ended
21801012,22018,Regular Season,s008,1610612743,1610612750,133 ,107 ,W,2019/3/12,Ended
21801013,22018,Regular Season,s013,1610612746,1610612757,104 ,125 ,L,2019/3/12,Ended
21801014,22018,Regular Season,s016,1610612748,1610612765,108 ,74 ,W,2019/3/13,Ended
21801015,22018,Regular Season,s030,1610612764,1610612753,100 ,90 ,W,2019/3/13,Ended
21801016,22018,Regular Season,s001,1610612737,1610612763,132 ,111 ,W,2019/3/13,Ended
21801017,22018,Regular Season,s021,1610612760,1610612751,108 ,96 ,W,2019/3/13,Ended
21801018,22018,Regular Season,s011,1610612745,1610612744,104 ,106 ,L,2019/3/13,Ended
21801019,22018,Regular Season,s024,1610612756,1610612762,97 ,114 ,L,2019/3/13,Ended
21801020,22018,Regular Season,s012,1610612754,1610612760,108 ,106 ,W,2019/3/14,Ended
21801021,22018,Regular Season,s022,1610612753,1610612739,120 ,91 ,W,2019/3/14,Ended
21801022,22018,Regular Season,s002,1610612738,1610612758,126 ,120 ,W,2019/3/14,Ended
21801023,22018,Regular Season,s028,1610612761,1610612747,111 ,98 ,W,2019/3/14,Ended
